"location_name","iso3","wb2021","cause","pp_aware","pp_trt","pp_ctrl","pp_initiation","pp_adherence","sp_aware","sp_trt","sp_ctrl","sp_initiation","sp_adherence"
"Libya","LBY","UMIC","ihd",0.437041134133572,0.118205412705231,0.038738792740377,0.270467476567329,0.327724355880218,0.667,0.161029648538018,0.0439171768740048,0.241423760926563,0.272727272727273
"Lithuania","LTU","HIC","ihd",0.722471983278171,0.239128678105186,0.0666270247937083,0.330986783764478,0.278624150485208,0.667,0.371703952550501,0.211195427585512,0.557277290180662,0.568181818181818
"Luxembourg","LUX","HIC","ihd",0.606346936007947,0.360660604266372,0.209361249695414,0.594808982858694,0.580493813903739,0.667,0.594357188549807,0.337702948039663,0.891090237705858,0.568181818181818
"Madagascar","MDG","LIC","ihd",0.312354207399348,0.0450389647459453,0.0187220186753642,0.144191957972772,0.415684924841654,0.667,0.0249116503139623,0.00622791257849057,0.0373488010704082,0.25
"Malawi","MWI","LIC","ihd",0.31704533169156,0.0625488721952732,0.0282332966312716,0.197286841794991,0.45137978736258,0.667,0.0249904534088894,0.00624761335222234,0.037466946640014,0.25
"Malaysia","MYS","UMIC","ihd",0.482454385107108,0.190286999224566,0.0853682019272394,0.394414487873959,0.44862866236328,0.667,0.314523790647299,0.0857792156310814,0.47154991101544,0.272727272727273
"Maldives","MDV","UMIC","ihd",0.389208260607298,0.103324137897939,0.051577722271597,0.265472623157377,0.499183669188162,0.667,0.173228896950153,0.047244244622769,0.259713488680889,0.272727272727273
"Mali","MLI","LIC","ihd",0.483765601290232,0.105852192013658,0.0442520379714741,0.218808844058658,0.418054998480943,0.667,0.0503118935334394,0.0125779733833598,0.0754301252375403,0.25
"Malta","MLT","HIC","ihd",0.750382797434218,0.419948485923365,0.279878839701264,0.559645673327392,0.666459932784086,0.667,0.54353789901088,0.308828351710727,0.814899398816911,0.568181818181818
"Marshall Islands","MHL","UMIC","ihd",0.450629080593352,0.102079680075913,0.0495923819547833,0.226527058443506,0.485820311328396,0.667,0.0784878840877016,0.0214057865693732,0.117672989636734,0.272727272727273
"Mauritania","MRT","LMIC","ihd",0.397986643946522,0.0800163484377538,0.0344548318765554,0.201052848518469,0.430597403521338,0.667,0.0632839772188215,0.0105473295364703,0.0948785265649498,0.166666666666667
"Mauritius","MUS","UMIC","ihd",0.681489105063939,0.297104386712238,0.169087452207779,0.435963516517793,0.56911799276646,0.667,0.382466040922802,0.104308920251673,0.5734123552066,0.272727272727273
"Mexico","MEX","UMIC","ihd",0.566763893672775,0.211980118009494,0.117987788812028,0.374018388214198,0.556598373092441,0.667,0.290402291838518,0.0792006250468687,0.435385744885335,0.272727272727273
"Micronesia (Federated States of)","FSM","LMIC","ihd",0.498107174214938,0.09273910442741,0.0465828667541574,0.186183032945822,0.502300157433798,0.667,0.0691378909103907,0.0115229818183984,0.103655008861155,0.166666666666667
"Mongolia","MNG","LMIC","ihd",0.678075877089512,0.211272704603578,0.102103932943517,0.311576789179433,0.483280285236561,0.667,0.242128771727368,0.0403547952878947,0.363011651765169,0.166666666666667
"Montenegro","MNE","UMIC","ihd",0.668349045935821,0.250540375213603,0.108368300827118,0.374864566257886,0.432538271465134,0.667,0.325520544821745,0.0887783304059305,0.488036798833201,0.272727272727273
"Morocco","MAR","LMIC","ihd",0.425230956054985,0.103984474872565,0.0363532725659293,0.244536465165343,0.349602886493209,0.667,0.12809970983604,0.02134995163934,0.192053537985068,0.166666666666667
"Mozambique","MOZ","LIC","ihd",0.268782132291399,0.0428686385281864,0.0216605770069141,0.159492143926109,0.505277931620623,0.667,0.0217554684512612,0.0054388671128153,0.0326168942297769,0.25
"Myanmar","MMR","LMIC","ihd",0.557097642951578,0.116841905537924,0.0517821333680092,0.209733261334369,0.443181178273423,0.667,0.108827965079616,0.0181379941799359,0.163160367435705,0.166666666666667
"Namibia","NAM","UMIC","ihd",0.479059583371938,0.152986748488555,0.0744580617822758,0.319348059821146,0.486696151907863,0.667,0.186059222558138,0.0507434243340377,0.278949359157628,0.272727272727273
"Nepal","NPL","LMIC","ihd",0.326866616471337,0.0602905135076337,0.0233908152825883,0.184449896286428,0.387968420266095,0.667,0.0419559371842239,0.00699265619737065,0.0629024545490613,0.166666666666667
"Netherlands","NLD","HIC","ihd",0.555964630120061,0.264654036205377,0.13591151859776,0.476026750385586,0.513544099105633,0.667,0.464666518786975,0.2640150674926,0.696651452454235,0.568181818181818
"New Zealand","NZL","HIC","ihd",0.666447046379014,0.286614260883259,0.159763138657308,0.430063067186675,0.557415175940536,0.667,0.443979825973055,0.252261264757418,0.665636920499333,0.568181818181818
"Nicaragua","NIC","LMIC","ihd",0.645095362638922,0.218145653707341,0.125056595233466,0.338160319142525,0.573271083370925,0.667,0.171518060353603,0.0285863433922672,0.257148516272268,0.166666666666667
"Niger","NER","LIC","ihd",0.248142977508997,0.0397010260266731,0.0183551953432516,0.159992543110488,0.462335540923292,0.667,0.0184626737769926,0.00461566844424815,0.0276801705801988,0.25
"Nigeria","NGA","LMIC","ihd",0.443754651503353,0.0952585520432406,0.0370047206706243,0.214664909360439,0.388466125895203,0.667,0.0936894749814658,0.015614912496911,0.140463980481958,0.166666666666667
"North Macedonia","MKD","UMIC","ihd",0.663955191187827,0.237103873990908,0.102117526969867,0.357108246366333,0.43068687681494,0.667,0.287078616605137,0.0782941681650374,0.430402723545933,0.272727272727273
"Norway","NOR","HIC","ihd",0.671368874257513,0.309798706651368,0.183203707442791,0.461443356297958,0.59136369361593,0.667,0.534532317737258,0.303711544168896,0.801397777717028,0.568181818181818
"Oman","OMN","HIC","ihd",0.339752618122172,0.138430538423619,0.0565985430548993,0.407445096931794,0.408858794449668,0.667,0.301293098864272,0.171189260718336,0.451713791400707,0.568181818181818
"Pakistan","PAK","LMIC","ihd",0.425810420743876,0.11550570772179,0.0386819794087063,0.271260875955093,0.334892363084573,0.667,0.097488025670015,0.0162480042783358,0.14615895902551,0.166666666666667
"Palestine","PSE","LMIC","ihd",0.474383563628576,0.160756737335779,0.0642093542278774,0.338875015201085,0.399419366752641,0.667,0.130435946788401,0.0217393244647334,0.195556142111545,0.166666666666667
"Panama","PAN","UMIC","ihd",0.670908113183957,0.255230957015263,0.13318113302236,0.380426100086944,0.521806345828166,0.667,0.356923469337976,0.0973427643649026,0.535117645184372,0.272727272727273
"Papua New Guinea","PNG","LMIC","ihd",0.306808363754124,0.0593806524758641,0.0329882554679172,0.193543134708843,0.555538783972198,0.667,0.0532996055517733,0.00888326759196222,0.0799094536008596,0.166666666666667
"Paraguay","PRY","UMIC","ihd",0.548522651428912,0.140578443813863,0.0483314574117999,0.256285576261352,0.343804185766876,0.667,0.16175660289464,0.0441154371530837,0.242513647518201,0.272727272727273
"Peru","PER","UMIC","ihd",0.474417433847866,0.162792885888219,0.0891036145085295,0.343142714144909,0.547343417510959,0.667,0.209765535365253,0.0572087823723418,0.31449105751912,0.272727272727273
"Philippines","PHL","LMIC","ihd",0.512116645265636,0.126210420900582,0.0608496524416949,0.246448581719338,0.482128591343716,0.667,0.138816286225878,0.0231360477043131,0.208120369154241,0.166666666666667
"Poland","POL","HIC","ihd",0.725110342350097,0.34602914896748,0.181020619719112,0.477208955323947,0.523136909879591,0.667,0.458829974337984,0.260698849055673,0.687901011001475,0.568181818181818
"Portugal","PRT","HIC","ihd",0.735063031682516,0.378596292130819,0.261962329484449,0.515052826509632,0.691930520529058,0.667,0.493841519508183,0.280591772447832,0.740392083220665,0.568181818181818
"Puerto Rico","PRI","HIC","ihd",0.656396459968339,0.27458356880259,0.123992030388459,0.41831969784821,0.451563911595899,0.667,0.432899569080956,0.245965664250543,0.649024841200833,0.568181818181818
"Qatar","QAT","HIC","ihd",0.502478862580223,0.300062883567278,0.157628601758782,0.597165186265663,0.525318559512677,0.667,0.573828925858831,0.326039162419791,0.860313232172161,0.568181818181818
"Republic of Korea","KOR","HIC","ihd",0.753166289054628,0.467949563576738,0.346960627547074,0.621309756394045,0.741448768314059,0.667,0.582121536232274,0.330750872859246,0.872745931382719,0.568181818181818
"Republic of Moldova","MDA","UMIC","ihd",0.604310238898003,0.136223538572338,0.0304123374770219,0.225419875097186,0.223253174860615,0.667,0.119033934492613,0.032463800316167,0.178461670903467,0.272727272727273
"Romania","ROU","UMIC","ihd",0.702460737817842,0.301051882147025,0.143162782020198,0.428567556789334,0.475541893308216,0.667,0.397819040571542,0.108496101974057,0.596430345684471,0.272727272727273
"Russian Federation","RUS","UMIC","ihd",0.75163989001862,0.239382941054834,0.0816616262877585,0.318480889896495,0.341133858277114,0.667,0.348871771597545,0.0951468467993304,0.523046134329153,0.272727272727273
