"location_name","year","scenario","Control","Treated","Aware"
"Afghanistan",2032,"Baseline",0.0100455549763158,0.0734457440292103,0.778904944146068
"Afghanistan",2032,"Scenario 1",0.0247347037821579,0.0734457440292103,0.778904944146068
"Afghanistan",2032,"Scenario 2",0.0505549199381054,0.151336238443817,0.778904944146068
"Afghanistan",2032,"Scenario 3",0.0570454320754407,0.170765597517886,0.878904944146068
"Afghanistan",2032,"Scenario 4",0.0931517765224811,0.279578911203657,0.95
"Afghanistan",2033,"Baseline",0.0104866026385855,0.0744902344437573,0.789981947432743
"Afghanistan",2033,"Scenario 1",0.0268744542162122,0.0744902344437573,0.789981947432743
"Afghanistan",2033,"Scenario 2",0.0577664237648201,0.161388248661359,0.789981947432743
"Afghanistan",2033,"Scenario 3",0.0658100336660087,0.183860543642835,0.899981947432743
"Afghanistan",2033,"Scenario 4",0.106616959946325,0.298578911203657,0.95
"Afghanistan",2034,"Baseline",0.0109357406802711,0.075532846909281,0.801039034742006
"Afghanistan",2034,"Scenario 1",0.0290636239384985,0.075532846909281,0.801039034742006
"Afghanistan",2034,"Scenario 2",0.0655429300287958,0.171657531078322,0.801039034742006
"Afghanistan",2034,"Scenario 3",0.0753616170868973,0.197372761967205,0.921039034742006
"Afghanistan",2034,"Scenario 4",0.120994258843271,0.317578911203657,0.95
"Afghanistan",2035,"Baseline",0.0113929489983149,0.0765735978888811,0.812076380667904
"Afghanistan",2035,"Scenario 1",0.031302084449424,0.0765735978888811,0.812076380667904
"Afghanistan",2035,"Scenario 2",0.0738998591127119,0.182143527375709,0.812076380667904
"Afghanistan",2035,"Scenario 3",0.0857300045440458,0.211301694171999,0.942076380667904
"Afghanistan",2035,"Scenario 4",0.136283673213319,0.336578911203657,0.95
"Afghanistan",2036,"Baseline",0.0118582077312183,0.077612503701333,0.823094158273902
"Afghanistan",2036,"Scenario 1",0.0335897087675916,0.077612503701333,0.823094158273902
"Afghanistan",2036,"Scenario 2",0.0828525806253694,0.192845685859679,0.823094158273902
"Afghanistan",2036,"Scenario 3",0.0956269107281266,0.222578911203657,0.95
"Afghanistan",2036,"Scenario 4",0.15248520305647,0.355578911203657,0.95
"Afghanistan",2037,"Baseline",0.0123314972563512,0.078649580522353,0.834092539106295
"Afghanistan",2037,"Scenario 1",0.0359263714130571,0.078649580522353,0.834092539106295
"Afghanistan",2037,"Scenario 2",0.0924164141637428,0.203763461388297,0.834092539106295
"Afghanistan",2037,"Scenario 3",0.105258816425364,0.232078911203657,0.95
"Afghanistan",2037,"Scenario 4",0.169598848372722,0.374578911203657,0.95
"Afghanistan",2038,"Baseline",0.0128127981872899,0.0796848443858525,0.845071693207516
"Afghanistan",2038,"Scenario 1",0.0383119483907627,0.0796848443858525,0.845071693207516
"Afghanistan",2038,"Scenario 2",0.102606630064852,0.214896315299055,0.845071693207516
"Afghanistan",2038,"Scenario 3",0.115346779859153,0.241578911203657,0.95
"Afghanistan",2038,"Scenario 4",0.187624609162076,0.393578911203657,0.95
"Afghanistan",2039,"Baseline",0.0133020913711845,0.0807183111851811,0.856031789129313
"Afghanistan",2039,"Scenario 1",0.0407463171741461,0.0807183111851811,0.856031789129313
"Afghanistan",2039,"Scenario 2",0.113438450147578,0.226243715337164,0.856031789129313
"Afghanistan",2039,"Scenario 3",0.125890801029493,0.251078911203657,0.95
"Afghanistan",2039,"Scenario 4",0.206562485424533,0.412578911203657,0.95
"Afghanistan",2040,"Baseline",0.0137993578861529,0.0817499966743589,0.86697299394582
"Afghanistan",2040,"Scenario 1",0.0432293566889221,0.0817499966743589,0.86697299394582
"Afghanistan",2040,"Scenario 2",0.124927048444553,0.237805135584606,0.86697299394582
"Afghanistan",2040,"Scenario 3",0.136890879936384,0.260578911203657,0.95
"Afghanistan",2040,"Scenario 4",0.226412477160091,0.431578911203657,0.95
"Afghanistan",2041,"Baseline",0.0143045790387034,0.0827799164692978,0.877895473266511
"Afghanistan",2041,"Scenario 1",0.0457609472970366,0.0827799164692978,0.877895473266511
"Afghanistan",2041,"Scenario 2",0.137087551924233,0.249580056389935,0.877895473266511
"Afghanistan",2041,"Scenario 3",0.148347016579826,0.270078911203657,0.95
"Afghanistan",2041,"Scenario 4",0.247174584368752,0.450578911203657,0.95
"Afghanistan",2042,"Baseline",0.0148177363611846,0.0838080860490123,0.888799391249038
"Afghanistan",2042,"Scenario 1",0.0483409707807895,0.0838080860490123,0.888799391249038
"Afghanistan",2042,"Scenario 2",0.149935041203304,0.26156796429882,0.888799391249038
"Afghanistan",2042,"Scenario 3",0.160259210959819,0.279578911203657,0.95
"Afghanistan",2042,"Scenario 4",0.268848807050514,0.469578911203657,0.95
"Afghanistan",2043,"Baseline",0.0153388116092621,0.0848345207568198,0.899684910611963
"Afghanistan",2043,"Scenario 1",0.0509693103271264,0.0848345207568198,0.899684910611963
"Afghanistan",2043,"Scenario 2",0.163484551249503,0.273768351985332,0.899684910611963
"Afghanistan",2043,"Scenario 3",0.172627463076364,0.289078911203657,0.95
"Afghanistan",2043,"Scenario 4",0.291435145205379,0.488578911203657,0.95
"Afghanistan",2044,"Baseline",0.0158677867594226,0.0858592358015298,0.910552192647367
"Afghanistan",2044,"Scenario 1",0.0536458505120957,0.0858592358015298,0.910552192647367
"Afghanistan",2044,"Scenario 2",0.177751072075011,0.28618071818395,0.910552192647367
"Afghanistan",2044,"Scenario 3",0.185451772929459,0.298578911203657,0.95
"Afghanistan",2044,"Scenario 4",0.314933598833346,0.507578911203657,0.95
"Afghanistan",2045,"Baseline",0.0164046440065042,0.0868822462586234,0.92140139723336
"Afghanistan",2045,"Scenario 1",0.056370477285471,0.0868822462586234,0.92140139723336
"Afghanistan",2045,"Scenario 2",0.192749549420505,0.298804567622296,0.92140139723336
"Afghanistan",2045,"Scenario 3",0.198732140519105,0.308078911203657,0.95
"Afghanistan",2045,"Scenario 4",0.339344167934415,0.526578911203657,0.95
"Afghanistan",2046,"Baseline",0.0169493657612532,0.0879035670714221,0.932232682846475
"Afghanistan",2046,"Scenario 1",0.0591430779555358,0.0879035670714221,0.932232682846475
"Afghanistan",2046,"Scenario 2",0.208494885430009,0.311639410954576,0.932232682846475
"Afghanistan",2046,"Scenario 3",0.212468565845302,0.317578911203657,0.95
"Afghanistan",2046,"Scenario 4",0.364666852508586,0.545578911203657,0.95
"Afghanistan",2047,"Baseline",0.0175019346479068,0.0889232130522461,0.943046206573958
"Afghanistan",2047,"Scenario 1",0.0619635411740299,0.0889232130522461,0.943046206573958
"Afghanistan",2047,"Scenario 2",0.225001939316643,0.324684764695736,0.943046206573958
"Afghanistan",2047,"Scenario 3",0.22666104890805,0.327078911203657,0.95
"Afghanistan",2047,"Scenario 4",0.390901652555859,0.564578911203657,0.95
"Afghanistan",2048,"Baseline",0.0179895775125638,0.0895789112036566,0.95
"Afghanistan",2048,"Scenario 1",0.0645706113384652,0.0895789112036566,0.95
"Afghanistan",2048,"Scenario 2",0.24130958970735,0.336578911203657,0.95
"Afghanistan",2048,"Scenario 3",0.24130958970735,0.336578911203657,0.95
"Afghanistan",2048,"Scenario 4",0.418048568076234,0.583578911203657,0.95
"Afghanistan",2049,"Baseline",0.0183481653667141,0.0895789112036566,0.95
"Afghanistan",2049,"Scenario 1",0.0667207774166887,0.0895789112036566,0.95
"Afghanistan",2049,"Scenario 2",0.2564141882432,0.346078911203657,0.95
"Afghanistan",2049,"Scenario 3",0.2564141882432,0.346078911203657,0.95
"Afghanistan",2049,"Scenario 4",0.446107599069711,0.602578911203657,0.95
"Afghanistan",2050,"Baseline",0.0187067532208645,0.0895789112036566,0.95
"Afghanistan",2050,"Scenario 1",0.0688709434949122,0.0895789112036566,0.95
"Afghanistan",2050,"Scenario 2",0.271974844515601,0.355578911203657,0.95
"Afghanistan",2050,"Scenario 3",0.271974844515601,0.355578911203657,0.95
"Afghanistan",2050,"Scenario 4",0.47507874553629,0.621578911203657,0.95
"Albania",2017,"Baseline",0.0542648737801216,0.181437381818705,0.667
"Albania",2017,"Scenario 1",0.0542648737801216,0.181437381818705,0.667
"Albania",2017,"Scenario 2",0.0542648737801216,0.181437381818705,0.667
"Albania",2017,"Scenario 3",0.0542648737801216,0.181437381818705,0.667
"Albania",2017,"Scenario 4",0.0542648737801216,0.181437381818705,0.667
"Albania",2018,"Baseline",0.0542648737801216,0.181437381818705,0.667
"Albania",2018,"Scenario 1",0.0542648737801216,0.181437381818705,0.667
"Albania",2018,"Scenario 2",0.0542648737801216,0.181437381818705,0.667
"Albania",2018,"Scenario 3",0.0542648737801216,0.181437381818705,0.667
"Albania",2018,"Scenario 4",0.0542648737801216,0.181437381818705,0.667
"Albania",2019,"Baseline",0.0542648737801216,0.181437381818705,0.667
"Albania",2019,"Scenario 1",0.0542648737801216,0.181437381818705,0.667
"Albania",2019,"Scenario 2",0.0542648737801216,0.181437381818705,0.667
"Albania",2019,"Scenario 3",0.0542648737801216,0.181437381818705,0.667
"Albania",2019,"Scenario 4",0.0542648737801216,0.181437381818705,0.667
"Albania",2020,"Baseline",0.0542648737801216,0.181437381818705,0.667
"Albania",2020,"Scenario 1",0.0542648737801216,0.181437381818705,0.667
"Albania",2020,"Scenario 2",0.0542648737801216,0.181437381818705,0.667
"Albania",2020,"Scenario 3",0.0542648737801216,0.181437381818705,0.667
"Albania",2020,"Scenario 4",0.0542648737801216,0.181437381818705,0.667
"Albania",2021,"Baseline",0.0542648737801216,0.181437381818705,0.667
"Albania",2021,"Scenario 1",0.0542648737801216,0.181437381818705,0.667
"Albania",2021,"Scenario 2",0.0542648737801216,0.181437381818705,0.667
"Albania",2021,"Scenario 3",0.0542648737801216,0.181437381818705,0.667
"Albania",2021,"Scenario 4",0.0542648737801216,0.181437381818705,0.667
"Albania",2022,"Baseline",0.0542648737801216,0.181437381818705,0.667
"Albania",2022,"Scenario 1",0.0542648737801216,0.181437381818705,0.667
"Albania",2022,"Scenario 2",0.0542648737801216,0.181437381818705,0.667
"Albania",2022,"Scenario 3",0.0542648737801216,0.181437381818705,0.667
"Albania",2022,"Scenario 4",0.0542648737801216,0.181437381818705,0.667
"Albania",2023,"Baseline",0.0565514878446181,0.185972664827401,0.676197317262046
"Albania",2023,"Scenario 1",0.0602709411411661,0.185972664827401,0.676197317262046
"Albania",2023,"Scenario 2",0.0624634597153188,0.192734638000021,0.676197317262046
"Albania",2023,"Scenario 3",0.0633872057598645,0.195584910148104,0.686197317262046
"Albania",2023,"Scenario 4",0.0665683188634113,0.205397155468807,0.696197317262046
"Albania",2024,"Baseline",0.0588993178132328,0.190559242375366,0.685380172553704
"Albania",2024,"Scenario 1",0.0665216875082474,0.190559242375366,0.685380172553704
"Albania",2024,"Scenario 2",0.0713089641680544,0.20426684582644,0.685380172553704
"Albania",2024,"Scenario 3",0.0733898228512684,0.210227533164837,0.705380172553704
"Albania",2024,"Scenario 4",0.0805373521336833,0.230695823954307,0.725380172553704
"Albania",2025,"Baseline",0.0613091012312487,0.195197013049405,0.6945486692577
"Albania",2025,"Scenario 1",0.073020922014213,0.195197013049405,0.6945486692577
"Albania",2025,"Scenario 2",0.0808188093463336,0.216033473127136,0.6945486692577
"Albania",2025,"Scenario 3",0.084309657990506,0.225364718698077,0.7245486692577
"Albania",2025,"Scenario 4",0.0962720303304353,0.257332424346749,0.7545486692577
"Albania",2026,"Baseline",0.0637815739456945,0.199885876469948,0.703702910017721
"Albania",2026,"Scenario 1",0.0797724440632903,0.199885876469948,0.703702910017721
"Albania",2026,"Scenario 2",0.0910103662929673,0.228033992870657,0.703702910017721
"Albania",2026,"Scenario 3",0.0961835929485556,0.240995939716374,0.743702910017721
"Albania",2026,"Scenario 4",0.113872317591397,0.2853060029628,0.783702910017721
"Albania",2027,"Baseline",0.0663174701280736,0.204625733281457,0.712842996743695
"Albania",2027,"Scenario 1",0.0867800434562193,0.204625733281457,0.712842996743695
"Albania",2027,"Scenario 2",0.101900955508358,0.240267883118642,0.712842996743695
"Albania",2027,"Scenario 3",0.109048458953987,0.257120674281366,0.762842996743695
"Albania",2027,"Scenario 4",0.133438086572967,0.314615615281276,0.812842996743695
"Albania",2028,"Baseline",0.068917522296833,0.209416485142916,0.721969030617038
"Albania",2028,"Scenario 1",0.0940475005139829,0.209416485142916,0.721969030617038
"Albania",2028,"Scenario 2",0.113507847566524,0.252734626979938,0.721969030617038
"Albania",2028,"Scenario 3",0.122941037308985,0.273738405501901,0.781969030617038
"Albania",2028,"Scenario 4",0.155069119558533,0.345260325860886,0.841969030617038
"Albania",2029,"Baseline",0.0715824613395758,0.214258034718399,0.731081112095861
"Albania",2029,"Scenario 1",0.101578586200152,0.214258034718399,0.731081112095861
"Albania",2029,"Scenario 2",0.125848263724425,0.265433712565109,0.731081112095861
"Albania",2029,"Scenario 3",0.137898059998678,0.290848621488541,0.801081112095861
"Albania",2029,"Scenario 4",0.178865109554781,0.377239208258683,0.871081112095861
"Albania",2030,"Baseline",0.0743130165350172,0.219150285667729,0.740179340920142
"Albania",2030,"Scenario 1",0.109377062241854,0.219150285667729,0.740179340920142
"Albania",2030,"Scenario 2",0.138939376524664,0.27836463294134,0.740179340920142
"Albania",2030,"Scenario 3",0.153956210293836,0.308450815308473,0.820179340920142
"Albania",2030,"Scenario 4",0.204925661376122,0.410551344949216,0.900179340920142
"Albania",2031,"Baseline",0.0771099155746903,0.224093142637215,0.749263816116856
"Albania",2031,"Scenario 1",0.117446681249389,0.224093142637215,0.749263816116856
"Albania",2031,"Scenario 2",0.15279831039163,0.291526886087732,0.749263816116856
"Albania",2031,"Scenario 3",0.171152123347015,0.326544484940796,0.839263816116856
"Albania",2031,"Scenario 4",0.233350292717368,0.445195827244377,0.929263816116856
"Albania",2032,"Baseline",0.0799738845844014,0.229086511250472,0.758334636005078
"Albania",2032,"Scenario 1",0.125791186834496,0.229086511250472,0.758334636005078
"Albania",2032,"Scenario 2",0.167442142221138,0.30491997485098,0.758334636005078
"Albania",2032,"Scenario 3",0.189522386782197,0.345129133232206,0.858334636005078
"Albania",2032,"Scenario 4",0.261940353633092,0.476987004621652,0.95
"Albania",2033,"Baseline",0.0829056481454387,0.234130298099318,0.767391898201036
"Albania",2033,"Scenario 1",0.134414313727289,0.234130298099318,0.767391898201036
"Albania",2033,"Scenario 2",0.182887901963654,0.318543406901432,0.767391898201036
"Albania",2033,"Scenario 3",0.209103541278016,0.364204267853052,0.877391898201036
"Albania",2033,"Scenario 4",0.286416127411914,0.49884379912763,0.95
"Albania",2034,"Baseline",0.0859059293155373,0.239224410734758,0.776435699623144
"Albania",2034,"Scenario 1",0.143319787891879,0.239224410734758,0.776435699623144
"Albania",2034,"Scenario 2",0.199152573201144,0.332396694689535,0.776435699623144
"Albania",2034,"Scenario 3",0.229932081144604,0.383769401253781,0.896435699623144
"Albania",2034,"Scenario 4",0.311984740916036,0.520700593633608,0.95
"Albania",2035,"Baseline",0.0889754496496018,0.244368757658042,0.785466136496982
"Albania",2035,"Scenario 1",0.152511326640693,0.244368757658042,0.785466136496982
"Albania",2035,"Scenario 2",0.21625309371763,0.34647935540265,0.785466136496982
"Albania",2035,"Scenario 3",0.252044454894153,0.403824050621751,0.915466136496982
"Albania",2035,"Scenario 4",0.338646194145456,0.542557388139586,0.95
"Albania",2036,"Baseline",0.0921149292201905,0.249563248311803,0.794483304360255
"Albania",2036,"Scenario 1",0.161992638747495,0.249563248311803,0.794483304360255
"Albania",2036,"Scenario 2",0.234206356063513,0.360790910922238,0.794483304360255
"Albania",2036,"Scenario 3",0.275477065805229,0.424367737838427,0.934483304360255
"Albania",2036,"Scenario 4",0.366400487100175,0.564414182645564,0.95
"Albania",2037,"Baseline",0.0953250866377626,0.254807793071274,0.803487298067707
"Albania",2037,"Scenario 1",0.171767424559145,0.254807793071274,0.803487298067707
"Albania",2037,"Scenario 2",0.25302920811372,0.37533088778143,0.803487298067707
"Albania",2037,"Scenario 3",0.299168074325648,0.443770977151542,0.95
"Albania",2037,"Scenario 4",0.395247619780193,0.586270977151542,0.95
"Albania",2038,"Baseline",0.0986066390706909,0.260102303235584,0.812478211796003
"Albania",2038,"Scenario 1",0.181839376106078,0.260102303235584,0.812478211796003
"Albania",2038,"Scenario 2",0.27273845361974,0.390098817122944,0.812478211796003
"Albania",2038,"Scenario 3",0.318902743700662,0.45612777165752,0.95
"Albania",2038,"Scenario 4",0.42518759218551,0.60812777165752,0.95
"Albania",2039,"Baseline",0.101960302265044,0.265446691019126,0.821456139048579
"Albania",2039,"Scenario 1",0.192212177211547,0.265446691019126,0.821456139048579
"Albania",2039,"Scenario 2",0.293350852755619,0.405094234657385,0.821456139048579
"Albania",2039,"Scenario 3",0.339255252800975,0.468484566163498,0.95
"Albania",2039,"Scenario 4",0.456220404316126,0.629984566163498,0.95
"Albania",2040,"Baseline",0.105386790564139,0.270840869543007,0.830421172660453
"Albania",2040,"Scenario 1",0.202889503599622,0.270840869543007,0.830421172660453
"Albania",2040,"Scenario 2",0.314883122657965,0.420316680621888,0.830421172660453
"Albania",2040,"Scenario 3",0.360225601626586,0.480841360669476,0.95
"Albania",2040,"Scenario 4",0.488346056172041,0.651841360669476,0.95
"Albania",2041,"Baseline",0.108886816927865,0.276284752826566,0.839373404803003
"Albania",2041,"Scenario 1",0.21387502300196,0.276284752826566,0.839373404803003
"Albania",2041,"Scenario 2",0.337351937960026,0.435765699739137,0.839373404803003
"Albania",2041,"Scenario 3",0.381813790177497,0.493198155175453,0.95
"Albania",2041,"Scenario 4",0.521564547753255,0.673698155175453,0.95
"Albania",2042,"Baseline",0.112461092951786,0.281778255778979,0.84831292698871
"Albania",2042,"Scenario 1",0.225172395263378,0.281778255778979,0.84831292698871
"Albania",2042,"Scenario 2",0.360773931319907,0.451440841176721,0.84831292698871
"Albania",2042,"Scenario 3",0.404019818453707,0.505554949681431,0.95
"Albania",2042,"Scenario 4",0.555875879059767,0.695554949681431,0.95
"Albania",2043,"Baseline",0.11611032888602,0.287321294190923,0.857239830075873
"Albania",2043,"Scenario 1",0.236785272446207,0.287321294190923,0.857239830075873
"Albania",2043,"Scenario 2",0.385165693942977,0.467341658506856,0.857239830075873
"Albania",2043,"Scenario 3",0.426843686455215,0.517911744187409,0.95
"Albania",2043,"Scenario 4",0.591280050091579,0.717411744187409,0.95
"Albania",2044,"Baseline",0.119835233653895,0.292913784726326,0.866154204273278
"Albania",2044,"Scenario 1",0.248717298933479,0.292913784726326,0.866154204273278
"Albania",2044,"Scenario 2",0.410543776098536,0.483467709666447,0.866154204273278
"Albania",2044,"Scenario 3",0.450285394182023,0.530268538693387,0.95
"Albania",2044,"Scenario 4",0.627777060848689,0.739268538693387,0.95
"Albania",2045,"Baseline",0.123636514870397,0.298555644914183,0.875056139144849
"Albania",2045,"Scenario 1",0.260972111530921,0.298555644914183,0.875056139144849
"Albania",2045,"Scenario 2",0.436924687630789,0.499818556917499,0.875056139144849
"Albania",2045,"Scenario 3",0.474344941634129,0.542625333199365,0.95
"Albania",2045,"Scenario 4",0.665366911331099,0.761125333199365,0.95
"Albania",2046,"Baseline",0.127514878860389,0.304246793140449,0.883945723614251
"Albania",2046,"Scenario 1",0.273553339567805,0.304246793140449,0.883945723614251
"Albania",2046,"Scenario 2",0.46432489846419,0.51639376680787,0.883945723614251
"Albania",2046,"Scenario 3",0.499022328811534,0.554982127705343,0.95
"Albania",2046,"Scenario 4",0.704049601538807,0.782982127705343,0.95
"Albania",2047,"Baseline",0.131471030676633,0.309987148639999,0.892823045969472
"Albania",2047,"Scenario 1",0.286464604996633,0.309987148639999,0.892823045969472
"Albania",2047,"Scenario 2",0.492760839103215,0.533192910132367,0.892823045969472
"Albania",2047,"Scenario 3",0.524317555714238,0.567338922211321,0.95
"Albania",2047,"Scenario 4",0.743825131471814,0.804838922211321,0.95
"Albania",2048,"Baseline",0.135505674117586,0.315776631488662,0.901688193867364
"Albania",2048,"Scenario 1",0.297090324268871,0.315776631488662,0.901688193867364
"Albania",2048,"Scenario 2",0.517676045150424,0.550215561894177,0.901688193867364
"Albania",2048,"Scenario 3",0.545412756025553,0.579695716717299,0.95
"Albania",2048,"Scenario 4",0.777817301480099,0.826695716717299,0.95
"Albania",2049,"Baseline",0.139619511744999,0.321615162595327,0.910541254338157
"Albania",2049,"Scenario 1",0.305288503121766,0.321615162595327,0.910541254338157
"Albania",2049,"Scenario 2",0.538656087784752,0.56746130126663,0.910541254338157
"Albania",2049,"Scenario 3",0.56199900988283,0.592052511223277,0.95
"Albania",2049,"Scenario 4",0.805479691701012,0.848552511223276,0.95
"Albania",2050,"Baseline",0.143813244901306,0.327502663694113,0.919382313789936
"Albania",2050,"Scenario 1",0.311127530509408,0.327502663694113,0.919382313789936
"Albania",2050,"Scenario 2",0.555683225977531,0.584929711555295,0.919382313789936
"Albania",2050,"Scenario 3",0.574188840442792,0.604409305729254,0.95
"Albania",2050,"Scenario 4",0.826888840442792,0.870409305729254,0.95
"Algeria",2017,"Baseline",0.0230576117867498,0.196305408302753,0.667
"Algeria",2017,"Scenario 1",0.0230576117867498,0.196305408302753,0.667
"Algeria",2017,"Scenario 2",0.0230576117867498,0.196305408302753,0.667
"Algeria",2017,"Scenario 3",0.0230576117867498,0.196305408302753,0.667
"Algeria",2017,"Scenario 4",0.0230576117867498,0.196305408302753,0.667
"Algeria",2018,"Baseline",0.0230576117867498,0.196305408302753,0.667
"Algeria",2018,"Scenario 1",0.0230576117867498,0.196305408302753,0.667
