"location_name","year","scenario","Control","Treated","Aware"
"Benin",2029,"Scenario 2",0.114587464065234,0.204310807336714,0.502199409826912
"Benin",2029,"Scenario 3",0.130559451143695,0.232789049711589,0.572199409826912
"Benin",2029,"Scenario 4",0.171743810454862,0.306221250774348,0.642199409826912
"Benin",2030,"Baseline",0.0748745227906131,0.175824210056062,0.521993730840574
"Benin",2030,"Scenario 1",0.103006396399583,0.175824210056062,0.521993730840574
"Benin",2030,"Scenario 2",0.127471147022909,0.217583708523308,0.521993730840574
"Benin",2030,"Scenario 3",0.147007189621374,0.250930271237451,0.601993730840574
"Benin",2030,"Scenario 4",0.198506847041071,0.33883633241884,0.681993730840574
"Benin",2031,"Baseline",0.0786134429416864,0.182461803870982,0.541699676672206
"Benin",2031,"Scenario 1",0.111456567638463,0.182461803870982,0.541699676672206
"Benin",2031,"Scenario 2",0.141237259725612,0.231214774771481,0.541699676672206
"Benin",2031,"Scenario 3",0.164702943614135,0.269629657824891,0.631699676672206
"Benin",2031,"Scenario 4",0.227845069590282,0.372997511778801,0.721699676672206
"Benin",2032,"Baseline",0.0824059311339207,0.189070011582273,0.561318379900201
"Benin",2032,"Scenario 1",0.120219933450375,0.189070011582273,0.561318379900201
"Benin",2032,"Scenario 2",0.155911293339413,0.245201849572293,0.561318379900201
"Benin",2032,"Scenario 3",0.18368720428805,0.288885052964972,0.661318379900201
"Benin",2032,"Scenario 4",0.259871450434955,0.408700094347671,0.761318379900201
"Benin",2033,"Baseline",0.0862517125992692,0.195649209789625,0.580850958588311
"Benin",2033,"Scenario 1",0.129294538752987,0.195649209789625,0.580850958588311
"Benin",2033,"Scenario 2",0.171518549032009,0.259542815234339,0.580850958588311
"Benin",2033,"Scenario 3",0.204000272810816,0.308694338966286,0.690850958588312
"Benin",2033,"Scenario 4",0.294698546992813,0.445939468142946,0.800850958588311
"Benin",2034,"Baseline",0.0901505179498612,0.202199770266384,0.600298516471667
"Benin",2034,"Scenario 1",0.138678462813793,0.202199770266384,0.600298516471667
"Benin",2034,"Scenario 2",0.188084142385447,0.274235592242984,0.600298516471667
"Benin",2034,"Scenario 3",0.22568226476448,0.329055436314199,0.720298516471667
"Benin",2034,"Scenario 4",0.332438511160457,0.484711102362013,0.840298516471667
"Benin",2035,"Baseline",0.0941020830852297,0.208722060021412,0.6196621431404
"Benin",2035,"Scenario 1",0.148369818690797,0.208722060021412,0.6196621431404
"Benin",2035,"Scenario 2",0.20563300771989,0.289278138629664,0.6196621431404
"Benin",2035,"Scenario 3",0.248773114469205,0.349966303040147,0.7496621431404
"Benin",2035,"Scenario 4",0.37320309852021,0.525010546058881,0.8796621431404
"Benin",2036,"Baseline",0.0981061491010328,0.215216441360142,0.638942914220924
"Benin",2036,"Scenario 1",0.158366752681873,0.215216441360142,0.638942914220924
"Benin",2036,"Scenario 2",0.224189902330048,0.304668449351072,0.638942914220924
"Benin",2036,"Scenario 3",0.273312579219699,0.371424934100822,0.778942914220924
"Benin",2036,"Scenario 4",0.417103677363616,0.566833426841501,0.918942914220924
"Benin",2037,"Baseline",0.102162462199247,0.221683271944856,0.658141891554888
"Benin",2037,"Scenario 1",0.168667443782704,0.221683271944856,0.658141891554888
"Benin",2037,"Scenario 2",0.243779410635906,0.320404555678089,0.658141891554888
"Benin",2037,"Scenario 3",0.29934024343595,0.393429360767107,0.808141891554888
"Benin",2037,"Scenario 4",0.46030622347854,0.604990432230447,0.95
"Benin",2038,"Baseline",0.106270773599809,0.228122904854188,0.677260123375831
"Benin",2038,"Scenario 1",0.179270103153149,0.228122904854188,0.677260123375831
"Benin",2038,"Scenario 2",0.264425948249338,0.336484524594321,0.677260123375831
"Benin",2038,"Scenario 3",0.326895522729831,0.415977650022607,0.837260123375831
"Benin",2038,"Scenario 4",0.490362110828069,0.623990432230447,0.95
"Benin",2039,"Baseline",0.110430839453681,0.23453568864187,0.696298644483584
"Benin",2039,"Scenario 1",0.190172973591917,0.23453568864187,0.696298644483584
"Benin",2039,"Scenario 2",0.286153765958159,0.352906458204079,0.696298644483584
"Benin",2039,"Scenario 3",0.356017667889156,0.439067903971633,0.866298644483584
"Benin",2039,"Scenario 4",0.521367998177598,0.642990432230447,0.95
"Benin",2040,"Baseline",0.114642420757327,0.240921967394719,0.715258476416425
"Benin",2040,"Scenario 1",0.201374329019426,0.240921967394719,0.715258476416425
"Benin",2040,"Scenario 2",0.30898695362916,0.369668493149675,0.715258476416425
"Benin",2040,"Scenario 3",0.386745768780717,0.462698259256497,0.895258476416425
"Benin",2040,"Scenario 4",0.553323885527128,0.661990432230447,0.95
"Benin",2041,"Baseline",0.118905283268559,0.247282080789882,0.734140627621038
"Benin",2041,"Scenario 1",0.212872473968715,0.247282080789882,0.734140627621038
"Benin",2041,"Scenario 2",0.332949444031624,0.386768800037879,0.734140627621038
"Benin",2041,"Scenario 3",0.419118758173797,0.486866886483969,0.924140627621038
"Benin",2041,"Scenario 4",0.586229772876657,0.680990432230447,0.95
"Benin",2042,"Baseline",0.123219197423761,0.25361636415135,0.752946093620287
"Benin",2042,"Scenario 1",0.224665743084301,0.25361636415135,0.752946093620287
"Benin",2042,"Scenario 2",0.358065016582816,0.404205582875407,0.752946093620287
"Benin",2042,"Scenario 3",0.451774394788506,0.509990432230447,0.95
"Benin",2042,"Scenario 4",0.620085660226186,0.699990432230447,0.95
"Benin",2043,"Baseline",0.127583938256436,0.259925148505746,0.771675857178841
"Benin",2043,"Scenario 1",0.236752500628849,0.259925148505746,0.771675857178841
"Benin",2043,"Scenario 2",0.384357301016881,0.421977078513302,0.771675857178841
"Benin",2043,"Scenario 3",0.473177218866151,0.519490432230447,0.95
"Benin",2043,"Scenario 4",0.654891547575715,0.718990432230447,0.95
"Benin",2044,"Baseline",0.131999285317082,0.266208760637397,0.790330888466681
"Benin",2044,"Scenario 1",0.249131139997537,0.266208760637397,0.790330888466681
"Benin",2044,"Scenario 2",0.411849780978612,0.440081556100066,0.790330888466681
"Benin",2044,"Scenario 3",0.495055042943796,0.528990432230447,0.95
"Benin",2044,"Scenario 4",0.690647434925245,0.737990432230447,0.95
"Benin",2045,"Baseline",0.136465022594368,0.272467523142703,0.808912145220504
"Benin",2045,"Scenario 1",0.258844146985567,0.272467523142703,0.808912145220504
"Benin",2045,"Scenario 2",0.435591450716247,0.458517316543418,0.808912145220504
"Benin",2045,"Scenario 3",0.511565910618925,0.538490432230447,0.95
"Benin",2045,"Scenario 4",0.719140910618925,0.756990432230447,0.95
"Benin",2046,"Baseline",0.140980938437581,0.278701754483807,0.827420572903065
"Benin",2046,"Scenario 1",0.264766666759616,0.278701754483807,0.827420572903065
"Benin",2046,"Scenario 2",0.453418557381515,0.477282691980542,0.827420572903065
"Benin",2046,"Scenario 3",0.520590910618925,0.547990432230447,0.95
"Benin",2046,"Scenario 4",0.737190910618925,0.775990432230447,0.95
"Benin",2047,"Baseline",0.145546825480335,0.284911769041577,0.845857104860476
"Benin",2047,"Scenario 1",0.270666180589498,0.284911769041577,0.845857104860476
"Benin",2047,"Scenario 2",0.471557242993861,0.496376045256696,0.845857104860476
"Benin",2047,"Scenario 3",0.529615910618925,0.557490432230447,0.95
"Benin",2047,"Scenario 4",0.755240910618925,0.794990432230447,0.95
"Benin",2048,"Baseline",0.150162480565524,0.291097877167914,0.864222662477484
"Benin",2048,"Scenario 1",0.276542983309518,0.291097877167914,0.864222662477484
"Benin",2048,"Scenario 2",0.490005980941457,0.51579576941206,0.864222662477484
"Benin",2048,"Scenario 3",0.538640910618925,0.566990432230447,0.95
"Benin",2048,"Scenario 4",0.773290910618925,0.813990432230447,0.95
"Benin",2049,"Baseline",0.154827704671491,0.297260385237377,0.882518155330765
"Benin",2049,"Scenario 1",0.282397365975509,0.297260385237377,0.882518155330765
"Benin",2049,"Scenario 2",0.50876327281785,0.535540287176684,0.882518155330765
"Benin",2049,"Scenario 3",0.547665910618925,0.576490432230447,0.95
"Benin",2049,"Scenario 4",0.791340910618925,0.832990432230447,0.95
"Benin",2050,"Baseline",0.159542302839391,0.303399595698166,0.900744481340252
"Benin",2050,"Scenario 1",0.288229615913257,0.303399595698166,0.900744481340252
"Benin",2050,"Scenario 2",0.527827647949765,0.555608050473436,0.900744481340252
"Benin",2050,"Scenario 3",0.556690910618925,0.585990432230447,0.95
"Benin",2050,"Scenario 4",0.809390910618925,0.851990432230447,0.95
"Bhutan",2017,"Baseline",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2017,"Scenario 1",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2017,"Scenario 2",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2017,"Scenario 3",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2017,"Scenario 4",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2018,"Baseline",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2018,"Scenario 1",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2018,"Scenario 2",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2018,"Scenario 3",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2018,"Scenario 4",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2019,"Baseline",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2019,"Scenario 1",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2019,"Scenario 2",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2019,"Scenario 3",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2019,"Scenario 4",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2020,"Baseline",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2020,"Scenario 1",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2020,"Scenario 2",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2020,"Scenario 3",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2020,"Scenario 4",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2021,"Baseline",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2021,"Scenario 1",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2021,"Scenario 2",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2021,"Scenario 3",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2021,"Scenario 4",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2022,"Baseline",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2022,"Scenario 1",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2022,"Scenario 2",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2022,"Scenario 3",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2022,"Scenario 4",0.0460954360111072,0.134015816882406,0.453043806180046
"Bhutan",2023,"Baseline",0.047668488883312,0.137310442834924,0.464181371254011
"Bhutan",2023,"Scenario 1",0.0504146977400105,0.137310442834924,0.464181371254011
"Bhutan",2023,"Scenario 2",0.0521189791511809,0.141952256547465,0.464181371254011
"Bhutan",2023,"Scenario 3",0.0532417941191832,0.145010377043855,0.474181371254011
"Bhutan",2023,"Scenario 4",0.0561423222005617,0.152910311252786,0.484181371254012
"Bhutan",2024,"Baseline",0.0492598122808703,0.140596971582812,0.475291563526088
"Bhutan",2024,"Scenario 1",0.0548836911441828,0.140596971582812,0.475291563526088
"Bhutan",2024,"Scenario 2",0.0585944048362821,0.150102802853333,0.475291563526088
"Bhutan",2024,"Scenario 3",0.061060024230053,0.156419043846115,0.495291563526088
"Bhutan",2024,"Scenario 4",0.0675486467800635,0.173041116109418,0.515291563526088
"Bhutan",2025,"Baseline",0.0508693496373583,0.143875463220701,0.48637458614768
"Bhutan",2025,"Scenario 1",0.0595018774306003,0.143875463220701,0.48637458614768
"Bhutan",2025,"Scenario 2",0.0655363047809939,0.158466700805131,0.48637458614768
"Bhutan",2025,"Scenario 3",0.0695786400497879,0.168241062294304,0.51637458614768
"Bhutan",2025,"Scenario 4",0.0803998199377545,0.194406661367906,0.54637458614768
"Bhutan",2026,"Baseline",0.0524970449972418,0.147145977397224,0.497430640762472
"Bhutan",2026,"Scenario 1",0.0642687231890197,0.147145977397224,0.497430640762472
"Bhutan",2026,"Scenario 2",0.0729592039544159,0.167043203027723,0.497430640762472
"Bhutan",2026,"Scenario 3",0.0788260885389749,0.180475685013286,0.537430640762471
"Bhutan",2026,"Scenario 4",0.0947811129880278,0.217005392629348,0.577430640762472
"Bhutan",2027,"Baseline",0.0541428430099249,0.150408573318321,0.508459927517618
"Bhutan",2027,"Scenario 1",0.069183700341757,0.150408573318321,0.508459927517618
"Bhutan",2027,"Scenario 2",0.0808775614312849,0.175831569694202,0.508459927517618
"Bhutan",2027,"Scenario 3",0.0888307507638387,0.193122172176155,0.558459927517618
"Bhutan",2027,"Scenario 4",0.110777660123992,0.24083577103399,0.608459927517618
"Bhutan",2028,"Baseline",0.0558066889238523,0.153663309750526,0.519462645074853
"Bhutan",2028,"Scenario 1",0.0742462860939154,0.153663309750526,0.519462645074853
"Bhutan",2028,"Scenario 2",0.0893057712334501,0.184831068455018,0.519462645074853
"Bhutan",2028,"Scenario 3",0.0996209427377166,0.206179791433362,0.579462645074853
"Bhutan",2028,"Scenario 4",0.128474460150195,0.265896273116197,0.639462645074853
"Bhutan",2029,"Baseline",0.0574885285806666,0.15691024502423,0.530438990621511
"Bhutan",2029,"Scenario 1",0.0794559628840587,0.15691024502423,0.530438990621511
"Bhutan",2029,"Scenario 2",0.0982581631618038,0.194040974367736,0.530438990621511
"Bhutan",2029,"Scenario 3",0.111224916252988,0.219647817842471,0.600438990621511
"Bhutan",2029,"Scenario 4",0.147956378195807,0.292185390660712,0.670438990621511
"Bhutan",2030,"Baseline",0.059188308409419,0.160149437036913,0.54138915988147
